v8-version,8,5,210,20,0
code-creation,Builtin,3,8247,0x1098713c0,12,NumberFormatPrototypeResolvedOptions
code-creation,Builtin,3,8253,0x1098713e0,12,NumberFormatSupportedLocalesOf
code-creation,Builtin,3,8259,0x109871400,12,PluralRulesConstructor
code-creation,Builtin,3,8265,0x109871420,12,PluralRulesPrototypeResolvedOptions
code-creation,Builtin,3,8271,0x109871440,12,PluralRulesPrototypeSelect
code-creation,Builtin,3,8277,0x109871460,12,PluralRulesSupportedLocalesOf
code-creation,Builtin,3,8283,0x109871480,12,RelativeTimeFormatConstructor
code-creation,Builtin,3,8289,0x1098714a0,12,RelativeTimeFormatPrototypeFormat
code-creation,Builtin,3,8295,0x1098714c0,12,RelativeTimeFormatPrototypeFormatToParts
code-creation,Builtin,3,8301,0x1098714e0,12,RelativeTimeFormatPrototypeResolvedOptions
code-creation,Builtin,3,8308,0x109871500,12,RelativeTimeFormatSupportedLocalesOf
code-creation,Builtin,3,8314,0x109871520,12,SegmenterConstructor
code-creation,Builtin,3,8320,0x109871540,12,SegmenterPrototypeResolvedOptions
code-creation,Builtin,3,8326,0x109871560,12,SegmenterPrototypeSegment
code-creation,Builtin,3,8331,0x109871580,12,SegmenterSupportedLocalesOf
code-creation,Builtin,3,8337,0x1098715a0,12,SegmentIteratorPrototypeBreakType
code-creation,Builtin,3,8344,0x1098715c0,12,SegmentIteratorPrototypeFollowing
code-creation,Builtin,3,8350,0x1098715e0,12,SegmentIteratorPrototypePreceding
code-creation,Builtin,3,8356,0x109871600,12,SegmentIteratorPrototypeIndex
code-creation,Builtin,3,8362,0x109871620,12,SegmentIteratorPrototypeNext
code-creation,Builtin,3,8367,0x109871640,12,StringPrototypeNormalizeIntl
code-creation,Builtin,3,8373,0x109871660,12,StringPrototypeToLocaleLowerCase
code-creation,Builtin,3,8379,0x109871680,12,StringPrototypeToLocaleUpperCase
code-creation,Builtin,3,8386,0x1098716a0,269,StringPrototypeToLowerCaseIntl
code-creation,Builtin,3,8392,0x1098717c0,12,StringPrototypeToUpperCaseIntl
code-creation,Builtin,3,8398,0x1098717e0,706,StringToLowerCaseIntl
code-creation,Builtin,3,8403,0x109871ac0,12,V8BreakIteratorConstructor
code-creation,Builtin,3,8409,0x109871ae0,12,V8BreakIteratorInternalAdoptText
code-creation,Builtin,3,8415,0x109871b00,12,V8BreakIteratorInternalBreakType
code-creation,Builtin,3,8421,0x109871b20,12,V8BreakIteratorInternalCurrent
code-creation,Builtin,3,8427,0x109871b40,12,V8BreakIteratorInternalFirst
code-creation,Builtin,3,8433,0x109871b60,12,V8BreakIteratorInternalNext
code-creation,Builtin,3,8439,0x109871b80,12,V8BreakIteratorPrototypeAdoptText
code-creation,Builtin,3,8445,0x109871ba0,12,V8BreakIteratorPrototypeBreakType
code-creation,Builtin,3,8451,0x109871bc0,12,V8BreakIteratorPrototypeCurrent
code-creation,Builtin,3,8457,0x109871be0,12,V8BreakIteratorPrototypeFirst
code-creation,Builtin,3,8463,0x109871c00,12,V8BreakIteratorPrototypeNext
code-creation,Builtin,3,8469,0x109871c20,12,V8BreakIteratorPrototypeResolvedOptions
code-creation,Builtin,3,8475,0x109871c40,12,V8BreakIteratorSupportedLocalesOf
code-creation,BytecodeHandler,1,8484,0x109871c60,32,Wide
code-creation,BytecodeHandler,1,8489,0x109871ca0,32,ExtraWide
code-creation,BytecodeHandler,1,8495,0x109871ce0,258,DebugBreakWide
code-creation,BytecodeHandler,1,8500,0x109871e00,258,DebugBreakExtraWide
code-creation,BytecodeHandler,1,8506,0x109871f20,258,DebugBreak0
code-creation,BytecodeHandler,1,8512,0x109872040,258,DebugBreak1
code-creation,BytecodeHandler,1,8517,0x109872160,258,DebugBreak2
code-creation,BytecodeHandler,1,8523,0x109872280,258,DebugBreak3
code-creation,BytecodeHandler,1,8528,0x1098723a0,258,DebugBreak4
code-creation,BytecodeHandler,1,8534,0x1098724c0,258,DebugBreak5
code-creation,BytecodeHandler,1,8539,0x1098725e0,258,DebugBreak6
code-creation,BytecodeHandler,1,8544,0x109872700,60,LdaZero
code-creation,BytecodeHandler,1,8551,0x109872740,64,LdaSmi
code-creation,BytecodeHandler,1,8556,0x1098727a0,72,LdaUndefined
code-creation,BytecodeHandler,1,8561,0x109872800,72,LdaNull
code-creation,BytecodeHandler,1,8567,0x109872860,72,LdaTheHole
code-creation,BytecodeHandler,1,8572,0x1098728c0,32,LdaTrue
code-creation,BytecodeHandler,1,8577,0x109872900,32,LdaFalse
code-creation,BytecodeHandler,1,8583,0x109872940,76,LdaConstant
code-creation,BytecodeHandler,1,8588,0x1098729a0,4896,LdaGlobal
code-creation,BytecodeHandler,1,8593,0x109873ce0,4042,LdaGlobalInsideTypeof
code-creation,BytecodeHandler,1,8600,0x109874cc0,245,StaGlobal
code-creation,BytecodeHandler,1,8605,0x109874dc0,48,PushContext
code-creation,BytecodeHandler,1,8610,0x109874e00,44,PopContext
code-creation,BytecodeHandler,1,8616,0x109874e40,104,LdaContextSlot
code-creation,BytecodeHandler,1,8629,0x109874ec0,76,LdaImmutableContextSlot
code-creation,BytecodeHandler,1,8635,0x109874f20,72,LdaCurrentContextSlot
code-creation,BytecodeHandler,1,8642,0x109874f80,44,LdaImmutableCurrentContextSlot
code-creation,BytecodeHandler,1,8648,0x109874fc0,156,StaContextSlot
code-creation,BytecodeHandler,1,8654,0x109875060,124,StaCurrentContextSlot
code-creation,BytecodeHandler,1,8660,0x1098750e0,145,LdaLookupSlot
code-creation,BytecodeHandler,1,8665,0x109875180,257,LdaLookupContextSlot
code-creation,BytecodeHandler,1,8671,0x1098752a0,4222,LdaLookupGlobalSlot
code-creation,BytecodeHandler,1,8677,0x109876320,145,LdaLookupSlotInsideTypeof
code-creation,BytecodeHandler,1,8684,0x1098763c0,257,LdaLookupContextSlotInsideTypeof
code-creation,BytecodeHandler,1,8691,0x1098764e0,4120,LdaLookupGlobalSlotInsideTypeof
code-creation,BytecodeHandler,1,8697,0x109877500,221,StaLookupSlot
code-creation,BytecodeHandler,1,8703,0x1098775e0,40,Ldar
code-creation,BytecodeHandler,1,8708,0x109877620,40,Star
code-creation,BytecodeHandler,1,8713,0x109877660,48,Mov
code-creation,BytecodeHandler,1,8718,0x1098776a0,4350,LdaNamedProperty
code-creation,BytecodeHandler,1,8724,0x1098787a0,145,LdaNamedPropertyNoFeedback
code-creation,BytecodeHandler,1,8730,0x109878840,213,LdaKeyedProperty
code-creation,BytecodeHandler,1,8736,0x109878920,168,LdaModuleVariable
code-creation,BytecodeHandler,1,8742,0x1098789e0,321,StaModuleVariable
code-creation,BytecodeHandler,1,8748,0x109878b40,201,StaNamedProperty
code-creation,BytecodeHandler,1,8753,0x109878c20,157,StaNamedPropertyNoFeedback
code-creation,BytecodeHandler,1,8760,0x109878cc0,201,StaNamedOwnProperty
code-creation,BytecodeHandler,1,8766,0x109878da0,193,StaKeyedProperty
code-creation,BytecodeHandler,1,8771,0x109878e80,193,StaInArrayLiteral
code-creation,BytecodeHandler,1,8777,0x109878f60,221,StaDataPropertyInLiteral
code-creation,BytecodeHandler,1,8783,0x109879040,185,CollectTypeProfile
code-creation,BytecodeHandler,1,8789,0x109879100,1174,Add
code-creation,BytecodeHandler,1,8794,0x1098795a0,1254,Sub
code-creation,BytecodeHandler,1,8800,0x109879aa0,1346,Mul
code-creation,BytecodeHandler,1,8805,0x10987a000,1144,Div
code-creation,BytecodeHandler,1,8810,0x10987a480,1208,Mod
code-creation,BytecodeHandler,1,8815,0x10987a940,209,Exp
code-creation,BytecodeHandler,1,8820,0x10987aa20,1086,BitwiseOr
code-creation,BytecodeHandler,1,8825,0x10987ae60,1090,BitwiseXor
code-creation,BytecodeHandler,1,8831,0x10987b2c0,1086,BitwiseAnd
code-creation,BytecodeHandler,1,8836,0x10987b700,1094,ShiftLeft
code-creation,BytecodeHandler,1,8841,0x10987bb60,1094,ShiftRight
code-creation,BytecodeHandler,1,8847,0x10987bfc0,1098,ShiftRightLogical
code-creation,BytecodeHandler,1,8853,0x10987c420,1002,AddSmi
code-creation,BytecodeHandler,1,8858,0x10987c820,1062,SubSmi
code-creation,BytecodeHandler,1,8863,0x10987cc60,1142,MulSmi
code-creation,BytecodeHandler,1,8868,0x10987d0e0,1008,DivSmi
code-creation,BytecodeHandler,1,8873,0x10987d4e0,1012,ModSmi
code-creation,BytecodeHandler,1,8879,0x10987d8e0,205,ExpSmi
code-creation,BytecodeHandler,1,8884,0x10987d9c0,642,BitwiseOrSmi
code-creation,BytecodeHandler,1,8889,0x10987dc60,642,BitwiseXorSmi
code-creation,BytecodeHandler,1,8895,0x10987df00,642,BitwiseAndSmi
code-creation,BytecodeHandler,1,8902,0x10987e1a0,646,ShiftLeftSmi
code-creation,BytecodeHandler,1,8907,0x10987e440,646,ShiftRightSmi
code-creation,BytecodeHandler,1,8913,0x10987e6e0,650,ShiftRightLogicalSmi
code-creation,BytecodeHandler,1,8919,0x10987e980,666,Inc
code-creation,BytecodeHandler,1,8924,0x10987ec20,670,Dec
code-creation,BytecodeHandler,1,8929,0x10987eec0,662,Negate
code-creation,BytecodeHandler,1,8934,0x10987f160,646,BitwiseNot
code-creation,BytecodeHandler,1,8939,0x10987f400,132,ToBooleanLogicalNot
code-creation,BytecodeHandler,1,8945,0x10987f4a0,52,LogicalNot
code-creation,BytecodeHandler,1,8951,0x10987f4e0,204,TypeOf
code-creation,BytecodeHandler,1,8956,0x10987f5c0,133,DeletePropertyStrict
code-creation,BytecodeHandler,1,8962,0x10987f660,129,DeletePropertySloppy
code-creation,BytecodeHandler,1,8968,0x10987f700,125,GetSuperConstructor
code-creation,BytecodeHandler,1,8974,0x10987f780,592,CallAnyReceiver
code-creation,BytecodeHandler,1,8979,0x10987f9e0,592,CallProperty
code-creation,BytecodeHandler,1,8985,0x10987fc40,608,CallProperty0
code-creation,BytecodeHandler,1,8990,0x10987fec0,628,CallProperty1
code-creation,BytecodeHandler,1,8996,0x109880140,640,CallProperty2
code-creation,BytecodeHandler,1,9001,0x1098803e0,612,CallUndefinedReceiver
code-creation,BytecodeHandler,1,9007,0x109880660,624,CallUndefinedReceiver0
code-creation,BytecodeHandler,1,9013,0x1098808e0,624,CallUndefinedReceiver1
code-creation,BytecodeHandler,1,9019,0x109880b60,636,CallUndefinedReceiver2
code-creation,BytecodeHandler,1,9025,0x109880de0,68,CallNoFeedback
code-creation,BytecodeHandler,1,9031,0x109880e40,592,CallWithSpread
code-creation,BytecodeHandler,1,9037,0x1098810a0,149,CallRuntime
code-creation,BytecodeHandler,1,9042,0x109881140,181,CallRuntimeForPair
code-creation,BytecodeHandler,1,9048,0x109881200,76,CallJSRuntime
code-creation,BytecodeHandler,1,9054,0x109881260,1882,InvokeIntrinsic
code-creation,BytecodeHandler,1,9059,0x1098819c0,1114,Construct
code-creation,BytecodeHandler,1,9065,0x109881e20,557,ConstructWithSpread
code-creation,BytecodeHandler,1,9071,0x109882060,2000,TestEqual
code-creation,BytecodeHandler,1,9076,0x109882840,1073,TestEqualStrict
code-creation,BytecodeHandler,1,9082,0x109882c80,1696,TestLessThan
code-creation,BytecodeHandler,1,9087,0x109883340,1696,TestGreaterThan
code-creation,BytecodeHandler,1,9093,0x109883a00,1696,TestLessThanOrEqual
code-creation,BytecodeHandler,1,9099,0x1098840c0,1696,TestGreaterThanOrEqual
code-creation,BytecodeHandler,1,9105,0x109884780,60,TestReferenceEqual
code-creation,BytecodeHandler,1,9110,0x1098847c0,952,TestInstanceOf
code-creation,BytecodeHandler,1,9116,0x109884b80,185,TestIn
code-creation,BytecodeHandler,1,9121,0x109884c40,68,TestUndetectable
code-creation,BytecodeHandler,1,9127,0x109884ca0,52,TestNull
code-creation,BytecodeHandler,1,9132,0x109884ce0,52,TestUndefined
code-creation,BytecodeHandler,1,9138,0x109884d20,384,TestTypeOf
code-creation,BytecodeHandler,1,9143,0x109884ec0,133,ToName
code-creation,BytecodeHandler,1,9148,0x109884f60,233,ToNumber
code-creation,BytecodeHandler,1,9154,0x109885060,257,ToNumeric
code-creation,BytecodeHandler,1,9159,0x109885180,133,ToObject
code-creation,BytecodeHandler,1,9164,0x109885220,137,ToString
code-creation,BytecodeHandler,1,9170,0x1098852c0,410,CreateRegExpLiteral
code-creation,BytecodeHandler,1,9176,0x109885460,1512,CreateArrayLiteral
code-creation,BytecodeHandler,1,9182,0x109885a60,113,CreateArrayFromIterable
code-creation,BytecodeHandler,1,9188,0x109885ae0,866,CreateEmptyArrayLiteral
code-creation,BytecodeHandler,1,9194,0x109885e60,2302,CreateObjectLiteral
code-creation,BytecodeHandler,1,9200,0x109886760,241,CreateEmptyObjectLiteral
code-creation,BytecodeHandler,1,9206,0x109886860,193,CloneObject
code-creation,BytecodeHandler,1,9211,0x109886940,193,GetTemplateObject
code-creation,BytecodeHandler,1,9217,0x109886a20,345,CreateClosure
code-creation,BytecodeHandler,1,9223,0x109886b80,145,CreateBlockContext
code-creation,BytecodeHandler,1,9228,0x109886c20,157,CreateCatchContext
code-creation,BytecodeHandler,1,9234,0x109886cc0,282,CreateFunctionContext
code-creation,BytecodeHandler,1,9241,0x109886de0,282,CreateEvalContext
code-creation,BytecodeHandler,1,9247,0x109886f00,157,CreateWithContext
code-creation,BytecodeHandler,1,9253,0x109886fa0,1816,CreateMappedArguments
code-creation,BytecodeHandler,1,9259,0x1098876c0,746,CreateUnmappedArguments
code-creation,BytecodeHandler,1,9265,0x1098879c0,746,CreateRestParameter
code-creation,BytecodeHandler,1,9271,0x109887cc0,520,JumpLoop
code-creation,BytecodeHandler,1,9276,0x109887ee0,52,Jump
code-creation,BytecodeHandler,1,9282,0x109887f20,72,JumpConstant
code-creation,BytecodeHandler,1,9287,0x109887f80,96,JumpIfNullConstant
code-creation,BytecodeHandler,1,9293,0x109888000,96,JumpIfNotNullConstant
code-creation,BytecodeHandler,1,9299,0x109888080,96,JumpIfUndefinedConstant
code-creation,BytecodeHandler,1,9305,0x109888100,96,JumpIfNotUndefinedConstant
code-creation,BytecodeHandler,1,9311,0x109888180,104,JumpIfUndefinedOrNullConstant
code-creation,BytecodeHandler,1,9318,0x109888200,96,JumpIfTrueConstant
code-creation,BytecodeHandler,1,9324,0x109888280,96,JumpIfFalseConstant
code-creation,BytecodeHandler,1,9330,0x109888300,104,JumpIfJSReceiverConstant
code-creation,BytecodeHandler,1,9336,0x109888380,172,JumpIfToBooleanTrueConstant
code-creation,BytecodeHandler,1,9342,0x109888440,172,JumpIfToBooleanFalseConstant
code-creation,BytecodeHandler,1,9349,0x109888500,156,JumpIfToBooleanTrue
code-creation,BytecodeHandler,1,9355,0x1098885a0,156,JumpIfToBooleanFalse
code-creation,BytecodeHandler,1,9360,0x109888640,76,JumpIfTrue
code-creation,BytecodeHandler,1,9366,0x1098886a0,76,JumpIfFalse
code-creation,BytecodeHandler,1,9371,0x109888700,76,JumpIfNull
code-creation,BytecodeHandler,1,9377,0x109888760,76,JumpIfNotNull
code-creation,BytecodeHandler,1,9382,0x1098887c0,76,JumpIfUndefined
code-creation,BytecodeHandler,1,9388,0x109888820,76,JumpIfNotUndefined
code-creation,BytecodeHandler,1,9394,0x109888880,88,JumpIfUndefinedOrNull
code-creation,BytecodeHandler,1,9400,0x1098888e0,88,JumpIfJSReceiver
code-creation,BytecodeHandler,1,9405,0x109888940,120,SwitchOnSmiNoFeedback
code-creation,BytecodeHandler,1,9411,0x1098889c0,521,ForInEnumerate
code-creation,BytecodeHandler,1,9417,0x109888be0,348,ForInPrepare
code-creation,BytecodeHandler,1,9422,0x109888d40,72,ForInContinue
code-creation,BytecodeHandler,1,9428,0x109888da0,285,ForInNext
code-creation,BytecodeHandler,1,9433,0x109888ec0,44,ForInStep
code-creation,BytecodeHandler,1,9439,0x109888f00,44,SetPendingMessage
code-creation,BytecodeHandler,1,9444,0x109888f40,125,Throw
code-creation,BytecodeHandler,1,9450,0x109888fc0,125,ReThrow
code-creation,BytecodeHandler,1,9455,0x109889040,129,Return
code-creation,BytecodeHandler,1,9460,0x1098890e0,169,ThrowReferenceErrorIfHole
code-creation,BytecodeHandler,1,9466,0x1098891a0,141,ThrowSuperNotCalledIfHole
code-creation,BytecodeHandler,1,9473,0x109889240,141,ThrowSuperAlreadyCalledIfNotHole
code-creation,BytecodeHandler,1,9479,0x1098892e0,136,SwitchOnGeneratorState
code-creation,BytecodeHandler,1,9485,0x109889380,605,SuspendGenerator
code-creation,BytecodeHandler,1,9491,0x1098895e0,156,ResumeGenerator
code-creation,BytecodeHandler,1,9497,0x109889680,181,GetIterator
code-creation,BytecodeHandler,1,9502,0x109889740,121,Debugger
code-creation,BytecodeHandler,1,9508,0x1098897c0,141,IncBlockCounter
code-creation,BytecodeHandler,1,9513,0x109889860,69,Abort
code-creation,BytecodeHandler,1,9519,0x1098898c0,73,Illegal
code-creation,BytecodeHandler,1,9524,0x109889920,258,DebugBreak1.Wide
code-creation,BytecodeHandler,1,9530,0x109889a40,258,DebugBreak2.Wide
code-creation,BytecodeHandler,1,9536,0x109889b60,258,DebugBreak3.Wide
code-creation,BytecodeHandler,1,9541,0x109889c80,258,DebugBreak4.Wide
code-creation,BytecodeHandler,1,9547,0x109889da0,258,DebugBreak5.Wide
code-creation,BytecodeHandler,1,9553,0x109889ec0,258,DebugBreak6.Wide
code-creation,BytecodeHandler,1,9559,0x109889fe0,36,LdaSmi.Wide
code-creation,BytecodeHandler,1,9564,0x10988a020,44,LdaConstant.Wide
code-creation,BytecodeHandler,1,9570,0x10988a060,4176,LdaGlobal.Wide
code-creation,BytecodeHandler,1,9577,0x10988b0c0,4082,LdaGlobalInsideTypeof.Wide
code-creation,BytecodeHandler,1,9583,0x10988c0c0,249,StaGlobal.Wide
code-creation,BytecodeHandler,1,9589,0x10988c1c0,48,PushContext.Wide
code-creation,BytecodeHandler,1,9595,0x10988c200,44,PopContext.Wide
code-creation,BytecodeHandler,1,9601,0x10988c240,76,LdaContextSlot.Wide
code-creation,BytecodeHandler,1,9607,0x10988c2a0,76,LdaImmutableContextSlot.Wide
code-creation,BytecodeHandler,1,9614,0x10988c300,44,LdaCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,9620,0x10988c340,44,LdaImmutableCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,9627,0x10988c380,156,StaContextSlot.Wide
code-creation,BytecodeHandler,1,9633,0x10988c420,124,StaCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,9640,0x10988c4a0,149,LdaLookupSlot.Wide
code-creation,BytecodeHandler,1,9646,0x10988c540,261,LdaLookupContextSlot.Wide
code-creation,BytecodeHandler,1,9653,0x10988c660,4226,LdaLookupGlobalSlot.Wide
code-creation,BytecodeHandler,1,9659,0x10988d700,149,LdaLookupSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,9666,0x10988d7a0,261,LdaLookupContextSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,9673,0x10988d8c0,4124,LdaLookupGlobalSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,9680,0x10988e8e0,225,StaLookupSlot.Wide
code-creation,BytecodeHandler,1,9686,0x10988e9e0,40,Ldar.Wide
code-creation,BytecodeHandler,1,9692,0x10988ea20,40,Star.Wide
code-creation,BytecodeHandler,1,9697,0x10988ea60,48,Mov.Wide
code-creation,BytecodeHandler,1,9702,0x10988eaa0,4374,LdaNamedProperty.Wide
code-creation,BytecodeHandler,1,9709,0x10988fbc0,149,LdaNamedPropertyNoFeedback.Wide
code-creation,BytecodeHandler,1,9715,0x10988fc60,185,LdaKeyedProperty.Wide
code-creation,BytecodeHandler,1,9721,0x10988fd20,168,LdaModuleVariable.Wide
code-creation,BytecodeHandler,1,9727,0x10988fde0,317,StaModuleVariable.Wide
code-creation,BytecodeHandler,1,9734,0x10988ff20,201,StaNamedProperty.Wide
code-creation,BytecodeHandler,1,9740,0x109890000,161,StaNamedPropertyNoFeedback.Wide
code-creation,BytecodeHandler,1,9746,0x1098900c0,201,StaNamedOwnProperty.Wide
code-creation,BytecodeHandler,1,9753,0x1098901a0,189,StaKeyedProperty.Wide
code-creation,BytecodeHandler,1,9759,0x109890260,189,StaInArrayLiteral.Wide
code-creation,BytecodeHandler,1,9765,0x109890320,221,StaDataPropertyInLiteral.Wide
code-creation,BytecodeHandler,1,9772,0x109890400,189,CollectTypeProfile.Wide
code-creation,BytecodeHandler,1,9778,0x1098904c0,1150,Add.Wide
code-creation,BytecodeHandler,1,9784,0x109890940,1230,Sub.Wide
code-creation,BytecodeHandler,1,9789,0x109890e20,1326,Mul.Wide
code-creation,BytecodeHandler,1,9794,0x109891360,1148,Div.Wide
code-creation,BytecodeHandler,1,9800,0x1098917e0,1212,Mod.Wide
code-creation,BytecodeHandler,1,9805,0x109891ca0,213,Exp.Wide
code-creation,BytecodeHandler,1,9810,0x109891d80,1090,BitwiseOr.Wide
code-creation,BytecodeHandler,1,9816,0x1098921e0,1090,BitwiseXor.Wide
code-creation,BytecodeHandler,1,9822,0x109892640,1090,BitwiseAnd.Wide
code-creation,BytecodeHandler,1,9828,0x109892aa0,1094,ShiftLeft.Wide
code-creation,BytecodeHandler,1,9833,0x109892f00,1094,ShiftRight.Wide
code-creation,BytecodeHandler,1,9839,0x109893360,1098,ShiftRightLogical.Wide
code-creation,BytecodeHandler,1,9845,0x1098937c0,978,AddSmi.Wide
code-creation,BytecodeHandler,1,9851,0x109893ba0,1034,SubSmi.Wide
code-creation,BytecodeHandler,1,9856,0x109893fc0,1142,MulSmi.Wide
code-creation,BytecodeHandler,1,9862,0x109894440,1012,DivSmi.Wide
code-creation,BytecodeHandler,1,9867,0x109894840,1012,ModSmi.Wide
code-creation,BytecodeHandler,1,9873,0x109894c40,205,ExpSmi.Wide
code-creation,BytecodeHandler,1,9878,0x109894d20,650,BitwiseOrSmi.Wide
code-creation,BytecodeHandler,1,9884,0x109894fc0,650,BitwiseXorSmi.Wide
code-creation,BytecodeHandler,1,9890,0x109895260,650,BitwiseAndSmi.Wide
code-creation,BytecodeHandler,1,9896,0x109895500,654,ShiftLeftSmi.Wide
code-creation,BytecodeHandler,1,9902,0x1098957a0,654,ShiftRightSmi.Wide
code-creation,BytecodeHandler,1,9908,0x109895a40,658,ShiftRightLogicalSmi.Wide
code-creation,BytecodeHandler,1,9914,0x109895ce0,642,Inc.Wide
code-creation,BytecodeHandler,1,9921,0x109895f80,646,Dec.Wide
code-creation,BytecodeHandler,1,9926,0x109896220,666,Negate.Wide
code-creation,BytecodeHandler,1,9932,0x1098964c0,650,BitwiseNot.Wide
code-creation,BytecodeHandler,1,9938,0x109896760,137,DeletePropertyStrict.Wide
code-creation,BytecodeHandler,1,9944,0x109896800,133,DeletePropertySloppy.Wide
code-creation,BytecodeHandler,1,9951,0x1098968a0,129,GetSuperConstructor.Wide
code-creation,BytecodeHandler,1,9957,0x109896940,596,CallAnyReceiver.Wide
code-creation,BytecodeHandler,1,9963,0x109896ba0,596,CallProperty.Wide
code-creation,BytecodeHandler,1,9969,0x109896e00,612,CallProperty0.Wide
code-creation,BytecodeHandler,1,9975,0x109897080,628,CallProperty1.Wide
code-creation,BytecodeHandler,1,9981,0x109897300,640,CallProperty2.Wide
code-creation,BytecodeHandler,1,9987,0x1098975a0,612,CallUndefinedReceiver.Wide
code-creation,BytecodeHandler,1,9993,0x109897820,628,CallUndefinedReceiver0.Wide
code-creation,BytecodeHandler,1,10000,0x109897aa0,624,CallUndefinedReceiver1.Wide
code-creation,BytecodeHandler,1,10007,0x109897d20,636,CallUndefinedReceiver2.Wide
code-creation,BytecodeHandler,1,10013,0x109897fa0,68,CallNoFeedback.Wide
code-creation,BytecodeHandler,1,10019,0x109898000,596,CallWithSpread.Wide
code-creation,BytecodeHandler,1,10025,0x109898260,153,CallRuntime.Wide
code-creation,BytecodeHandler,1,10031,0x109898300,193,CallRuntimeForPair.Wide
code-creation,BytecodeHandler,1,10037,0x1098983e0,80,CallJSRuntime.Wide
code-creation,BytecodeHandler,1,10043,0x109898440,1882,InvokeIntrinsic.Wide
code-creation,BytecodeHandler,1,10049,0x109898ba0,1090,Construct.Wide
code-creation,BytecodeHandler,1,10055,0x109899000,533,ConstructWithSpread.Wide
code-creation,BytecodeHandler,1,10062,0x109899220,2020,TestEqual.Wide
code-creation,BytecodeHandler,1,10067,0x109899a20,1077,TestEqualStrict.Wide
code-creation,BytecodeHandler,1,10073,0x109899e60,1700,TestLessThan.Wide
code-creation,BytecodeHandler,1,10079,0x10989a520,1700,TestGreaterThan.Wide
code-creation,BytecodeHandler,1,10085,0x10989abe0,1700,TestLessThanOrEqual.Wide
code-creation,BytecodeHandler,1,10092,0x10989b2a0,1700,TestGreaterThanOrEqual.Wide
code-creation,BytecodeHandler,1,10098,0x10989b960,60,TestReferenceEqual.Wide
code-creation,BytecodeHandler,1,10105,0x10989b9a0,956,TestInstanceOf.Wide
code-creation,BytecodeHandler,1,10111,0x10989bd60,185,TestIn.Wide
code-creation,BytecodeHandler,1,10116,0x10989be20,137,ToName.Wide
code-creation,BytecodeHandler,1,10122,0x10989bec0,233,ToNumber.Wide
code-creation,BytecodeHandler,1,10128,0x10989bfc0,257,ToNumeric.Wide
code-creation,BytecodeHandler,1,10133,0x10989c0e0,137,ToObject.Wide
code-creation,BytecodeHandler,1,10139,0x10989c180,414,CreateRegExpLiteral.Wide
code-creation,BytecodeHandler,1,10145,0x10989c320,1532,CreateArrayLiteral.Wide
code-creation,BytecodeHandler,1,10152,0x10989c920,866,CreateEmptyArrayLiteral.Wide
code-creation,BytecodeHandler,1,10159,0x10989cca0,2318,CreateObjectLiteral.Wide
code-creation,BytecodeHandler,1,10165,0x10989d5c0,197,CloneObject.Wide
code-creation,BytecodeHandler,1,10171,0x10989d6a0,197,GetTemplateObject.Wide
code-creation,BytecodeHandler,1,10177,0x10989d780,349,CreateClosure.Wide
code-creation,BytecodeHandler,1,10183,0x10989d8e0,149,CreateBlockContext.Wide
code-creation,BytecodeHandler,1,10189,0x10989d980,161,CreateCatchContext.Wide
code-creation,BytecodeHandler,1,10196,0x10989da40,282,CreateFunctionContext.Wide
code-creation,BytecodeHandler,1,10202,0x10989db60,282,CreateEvalContext.Wide
code-creation,BytecodeHandler,1,10208,0x10989dc80,161,CreateWithContext.Wide
code-creation,BytecodeHandler,1,10214,0x10989dd40,528,JumpLoop.Wide
code-creation,BytecodeHandler,1,10220,0x10989df60,52,Jump.Wide
code-creation,BytecodeHandler,1,10225,0x10989dfa0,72,JumpConstant.Wide
code-creation,BytecodeHandler,1,10231,0x10989e000,96,JumpIfNullConstant.Wide
code-creation,BytecodeHandler,1,10238,0x10989e080,96,JumpIfNotNullConstant.Wide
code-creation,BytecodeHandler,1,10244,0x10989e100,96,JumpIfUndefinedConstant.Wide
code-creation,BytecodeHandler,1,10251,0x10989e180,96,JumpIfNotUndefinedConstant.Wide
code-creation,BytecodeHandler,1,10259,0x10989e200,104,JumpIfUndefinedOrNullConstant.Wide
code-creation,BytecodeHandler,1,10266,0x10989e280,96,JumpIfTrueConstant.Wide
code-creation,BytecodeHandler,1,10272,0x10989e300,96,JumpIfFalseConstant.Wide
code-creation,BytecodeHandler,1,10279,0x10989e380,104,JumpIfJSReceiverConstant.Wide
code-creation,BytecodeHandler,1,10286,0x10989e400,172,JumpIfToBooleanTrueConstant.Wide
code-creation,BytecodeHandler,1,10293,0x10989e4c0,172,JumpIfToBooleanFalseConstant.Wide
code-creation,BytecodeHandler,1,10300,0x10989e580,156,JumpIfToBooleanTrue.Wide
code-creation,BytecodeHandler,1,10306,0x10989e620,156,JumpIfToBooleanFalse.Wide
code-creation,BytecodeHandler,1,10312,0x10989e6c0,76,JumpIfTrue.Wide
code-creation,BytecodeHandler,1,10318,0x10989e720,76,JumpIfFalse.Wide
